FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CMOEADD,HHCO,HHLA
4681,3.896969,3.098121,4.166478,4.252611,3.969394,3.918206,4.143606,3.767862,0.000000,3.841107,4.301963
4682,3.900683,3.098123,4.166478,4.252611,3.969394,3.918206,4.143797,3.767862,0.000000,3.841107,4.301965
4683,3.900683,3.098132,4.166478,4.252612,3.969394,3.918206,4.143797,3.767862,0.000000,3.841107,4.301965
4684,3.901015,3.098132,4.166478,4.252652,3.969394,3.918206,4.143798,3.767862,0.000000,3.841279,4.301965
4685,3.901016,3.098132,4.166479,4.253028,3.969394,3.918212,4.143798,3.767862,0.000000,3.841279,4.301977
4686,3.901016,3.098132,4.166719,4.253037,3.969394,3.918212,4.143798,3.767879,0.000000,3.841279,4.301991
4687,3.901022,3.098139,4.166719,4.253121,3.973689,3.918255,4.144037,3.767879,0.000000,3.841279,4.301991
4688,3.90105,3.098139,4.166746,4.253279,3.973689,3.918255,4.144038,3.767879,0.000000,3.841279,4.302001
4689,3.901181,3.098139,4.166746,4.253281,3.973777,3.918255,4.144068,3.767879,0.000000,3.841279,4.302001
4690,3.901181,3.098139,4.166746,4.253302,3.973779,3.918326,4.144083,3.76788,0.000000,3.841336,4.302001
4691,3.901182,3.098139,4.166746,4.254001,3.973793,3.918366,4.144271,3.767883,0.000000,3.841513,4.302008
4692,3.901182,3.098139,4.166746,4.254195,3.973793,3.918429,4.144272,3.767883,0.000000,3.87531,4.302008
4693,3.901195,3.098139,4.166813,4.254195,3.973793,3.91843,4.144414,3.76796,0.000000,3.875358,4.302073
4694,3.901247,3.098139,4.166838,4.254197,3.973793,3.91843,4.144415,3.768189,0.000000,3.875376,4.302077
4695,3.901247,3.098139,4.166838,4.254197,3.973922,3.91843,4.144415,3.768189,0.000000,3.875377,4.302094
4696,3.901443,3.106329,4.166838,4.254197,3.973922,3.918467,4.144454,3.768189,0.000000,3.875377,4.302102
4697,3.90614,3.106338,4.166838,4.254197,3.973922,3.91847,4.144454,3.768189,0.000000,3.909505,4.302102
4698,3.906155,3.106338,4.166838,4.254197,3.973923,3.918472,4.144461,3.768189,0.000000,3.909505,4.302465
4699,3.906155,3.106338,4.166844,4.254246,3.973925,3.919571,4.144461,3.768189,0.000000,3.909505,4.302482
4700,3.906155,3.106338,4.166844,4.254246,3.973925,3.919571,4.144478,3.768376,0.000000,3.909506,4.302484
4701,3.906161,3.106338,4.166844,4.254246,3.973929,3.919571,4.144483,3.768376,0.000000,3.909506,4.302484
4702,3.906173,3.106338,4.166844,4.254787,3.974244,3.919571,4.144484,3.769496,0.000000,3.909507,4.302486
4703,3.90627,3.106997,4.166848,4.254787,3.974244,3.919571,4.144484,3.769496,0.000000,3.909555,4.302488
4704,3.90627,3.106997,4.166848,4.254806,3.974244,3.919579,4.144531,3.769525,0.000000,3.90971,4.302488
4705,3.90627,3.107061,4.166848,4.254806,3.974244,3.919579,4.144531,3.769535,0.000000,3.90971,4.302488
4706,3.90627,3.10708,4.166848,4.254806,3.974244,3.919579,4.144664,3.769535,0.000000,3.909805,4.302627
4707,3.906276,3.10708,4.166848,4.255458,3.974244,3.919579,4.144664,3.769535,0.000000,3.909888,4.302627
4708,3.906276,3.10708,4.166848,4.255464,3.974245,3.919579,4.144813,3.775999,0.000000,3.909888,4.302627
4709,3.906276,3.10708,4.166848,4.255533,3.974245,3.919588,4.144814,3.775999,0.000000,3.909888,4.302627
4710,3.906276,3.10708,4.166848,4.255533,3.974245,3.919588,4.145129,3.775999,0.000000,3.909912,4.302666
4711,3.906341,3.10708,4.166848,4.255533,3.974245,3.919588,4.145129,3.775999,0.000000,3.909918,4.302666
4712,3.906493,3.10708,4.166848,4.255533,3.974256,3.919588,4.145144,3.776006,0.000000,3.910146,4.302666
4713,3.906554,3.10708,4.166848,4.255533,3.974298,3.91959,4.145144,3.776018,0.000000,3.910146,4.304725
4714,3.906555,3.10708,4.166848,4.255719,3.974298,3.927721,4.145269,3.776224,0.000000,3.910821,4.304732
4715,3.906555,3.10708,4.167074,4.255719,3.974298,3.927726,4.145479,3.776224,0.000000,3.911045,4.304732
4716,3.906555,3.10708,4.167074,4.255925,3.976326,3.927726,4.145514,3.778504,0.000000,3.912072,4.304741
4717,3.906556,3.10708,4.167074,4.255925,3.976326,3.927726,4.145521,3.778504,0.000000,3.912072,4.304741
4718,3.906556,3.10708,4.167074,4.255925,3.976327,3.927908,4.145524,3.778523,0.000000,3.912299,4.30478
4719,3.906556,3.10708,4.167076,4.255925,3.976327,3.927915,4.145524,3.778542,0.000000,3.912299,4.3048
4720,3.906556,3.10708,4.167076,4.255945,3.976327,3.927915,4.145524,3.778542,0.000000,3.912299,4.304803
4721,3.906556,3.10708,4.167076,4.255945,3.976496,3.927915,4.145524,3.778542,0.000000,3.912299,4.305062
4722,3.906556,3.107101,4.167076,4.255945,3.976497,3.927992,4.145526,3.778542,0.000000,3.912425,4.305062
4723,3.906556,3.107101,4.167076,4.255947,3.976497,3.927992,4.145526,3.778542,0.000000,3.912425,4.306816
4724,3.906556,3.107101,4.167076,4.256046,3.976497,3.927992,4.145526,3.778542,0.000000,3.912425,4.306889
4725,3.906556,3.107101,4.167076,4.256263,3.976503,3.928,4.145527,3.778542,0.000000,3.912425,4.306889
4726,3.906597,3.107101,4.167076,4.25627,3.976505,3.928,4.145529,3.778561,0.000000,3.912438,4.306889
4727,3.906647,3.107101,4.167076,4.258446,3.976505,3.928,4.145529,3.778561,0.000000,3.912438,4.306889
4728,3.906816,3.107101,4.167076,4.258446,3.976505,3.928,4.145529,3.778563,0.000000,3.912492,4.306889
4729,3.906816,3.107102,4.167076,4.25849,3.976507,3.928,4.14556,3.778563,0.000000,3.912675,4.306923
4730,3.906816,3.107102,4.167076,4.258573,3.976524,3.928197,4.14556,3.77873,0.000000,3.912675,4.307047
4731,3.906981,3.107102,4.167076,4.258573,3.976524,3.928197,4.14556,3.778734,0.000000,3.912675,4.307193
4732,3.906981,3.107102,4.167087,4.258573,3.976524,3.928197,4.145562,3.778734,0.000000,3.912675,4.307193
4733,3.906982,3.107102,4.167087,4.258574,3.976524,3.928197,4.145568,3.778756,0.000000,3.923866,4.307383
4734,3.906982,3.107102,4.167087,4.258574,3.976524,3.928198,4.145568,3.778756,0.000000,3.923883,4.307388
4735,3.907065,3.107103,4.167087,4.258575,3.976726,3.928199,4.145714,3.778756,0.000000,3.924116,4.307388
4736,3.907549,3.107103,4.167087,4.258575,3.976726,3.928316,4.145714,3.778757,0.000000,3.924116,4.307394
4737,3.907549,3.107103,4.167088,4.258575,3.98162,3.928324,4.145714,3.778757,0.000000,3.924116,4.307405
4738,3.907549,3.107103,4.167088,4.258578,3.98162,3.928324,4.145716,3.778757,0.000000,3.926075,4.307405
4739,3.907869,3.107103,4.167088,4.258578,3.98162,3.928324,4.145863,3.778775,0.000000,3.926617,4.307405
4740,3.907869,3.107103,4.167088,4.25899,3.981623,3.928337,4.145865,3.778775,0.000000,3.926617,4.307405
4741,3.907869,3.107103,4.167088,4.259197,3.981635,3.928337,4.145865,3.778787,0.000000,3.926617,4.307405
4742,3.907872,3.107103,4.167131,4.259197,3.981638,3.928337,4.145865,3.778787,0.000000,3.928036,4.307412
4743,3.907872,3.107187,4.167131,4.259197,3.981638,3.928341,4.145865,3.778788,0.000000,3.928082,4.307412
4744,3.907874,3.107187,4.167131,4.259197,3.981638,3.928341,4.145865,3.7788,0.000000,3.928623,4.307412
4745,3.90788,3.107187,4.167131,4.2592,3.981638,3.928389,4.145865,3.7788,0.000000,3.928623,4.307433
4746,3.90788,3.10719,4.167131,4.259201,3.981638,3.928389,4.145865,3.7788,0.000000,3.928623,4.307435
4747,3.90788,3.10719,4.167131,4.259335,3.981638,3.928389,4.145865,3.7788,0.000000,3.92904,4.307435
4748,3.907906,3.10719,4.167131,4.259338,3.981638,3.928389,4.145984,3.77952,0.000000,3.92904,4.30745
4749,3.907983,3.10719,4.167131,4.259387,3.981639,3.953327,4.145985,3.780615,0.000000,3.92904,4.307502
4750,3.907983,3.10719,4.167131,4.259464,3.981639,3.953328,4.145985,3.780622,0.000000,3.929048,4.307502
4751,3.90799,3.10719,4.167131,4.259464,3.981956,3.953336,4.145985,3.780622,0.000000,3.929097,4.307502
4752,3.908271,3.10719,4.167131,4.259597,3.981956,3.953336,4.145986,3.780629,0.000000,3.929097,4.307502
4753,3.908273,3.10719,4.167131,4.259597,3.981982,3.953388,4.145987,3.780872,0.000000,3.929097,4.307502
4754,3.908273,3.10725,4.167131,4.259597,3.981982,3.953417,4.145987,3.780872,0.000000,3.929097,4.307516
4755,3.908273,3.10725,4.167131,4.259597,3.981982,3.953417,4.146015,3.780873,0.000000,3.939061,4.311681
4756,3.908273,3.107306,4.167131,4.259603,3.981995,3.953417,4.146015,3.780873,0.000000,3.939061,4.311681
4757,3.908273,3.107306,4.167131,4.259651,3.981995,3.953423,4.146029,3.780873,0.000000,3.939061,4.311685
4758,3.908273,3.107306,4.167375,4.263961,3.981995,3.953423,4.146056,3.780873,0.000000,3.939063,4.311685
4759,3.908273,3.107306,4.167375,4.264027,3.981995,3.953488,4.146056,3.780873,0.000000,3.939271,4.311685
4760,3.909983,3.107308,4.167375,4.264027,3.981995,3.953488,4.146056,3.780874,0.000000,3.939271,4.311685
4761,3.909983,3.107308,4.167375,4.264027,3.981995,3.953531,4.14606,3.780875,0.000000,3.940104,4.311727
4762,3.909986,3.107308,4.167375,4.264027,3.981995,3.953531,4.14606,3.780876,0.000000,3.940104,4.311733
4763,3.909986,3.107308,4.167375,4.264127,3.981995,3.953531,4.14606,3.781036,0.000000,3.940231,4.31285
4764,3.909988,3.107308,4.167534,4.264127,3.981995,3.953531,4.146061,3.781037,0.000000,3.940231,4.31285
4765,3.910891,3.107308,4.167534,4.264127,3.982055,3.953531,4.146061,3.781038,0.000000,3.940231,4.31285
4766,3.910891,3.107314,4.167534,4.264127,3.982055,3.953532,4.146061,3.781038,0.000000,3.940231,4.31285
4767,3.910926,3.107335,4.167534,4.264127,3.982055,3.953536,4.146104,3.781038,0.000000,3.940231,4.312917
4768,3.910926,3.107335,4.167534,4.264131,3.982055,3.953558,4.14617,3.789476,0.000000,3.940775,4.312924
4769,3.910945,3.107335,4.167534,4.264246,3.982055,3.953602,4.1462,3.789476,0.000000,3.940775,4.312931
4770,3.91095,3.107335,4.167535,4.264254,3.982183,3.953602,4.146277,3.789476,0.000000,3.94099,4.312931
4771,3.91095,3.107335,4.167535,4.284398,3.982183,3.953602,4.146289,3.789476,0.000000,3.94099,4.312931
4772,3.91095,3.107984,4.167535,4.285533,3.982317,3.954318,4.146618,3.78983,0.000000,3.94099,4.313035
4773,3.910982,3.107986,4.167535,4.286661,3.982317,3.954318,4.146618,3.78983,0.000000,3.94099,4.313035
4774,3.910982,3.107986,4.167535,4.286661,3.98243,3.954321,4.146751,3.790831,0.000000,3.94099,4.313035
4775,3.910982,3.107986,4.167535,4.28677,3.98243,3.954337,4.146751,3.790831,0.000000,3.940991,4.313041
4776,3.910999,3.107986,4.167535,4.286835,3.982546,3.954337,4.146771,3.790831,0.000000,3.940991,4.313063
4777,3.910999,3.107986,4.167535,4.286835,3.982546,3.954337,4.146791,3.790833,0.000000,3.942201,4.313063
4778,3.910999,3.107986,4.167535,4.286835,3.982546,3.954338,4.146791,3.790833,0.000000,3.942245,4.313064
4779,3.910999,3.107986,4.167535,4.286842,3.982547,3.954339,4.146791,3.790833,0.000000,3.942276,4.313072
4780,3.911047,3.107986,4.167535,4.286863,3.982547,3.95434,4.146791,3.790833,0.000000,3.942276,4.313072
4781,3.911047,3.108013,4.167535,4.286863,3.982565,3.954371,4.146835,3.790833,0.000000,3.942277,4.313072
4782,3.911047,3.108013,4.167535,4.286863,3.982577,3.954373,4.146838,3.790873,0.000000,3.942277,4.313112
4783,3.911047,3.108104,4.167535,4.286863,3.982577,3.954373,4.14684,3.790898,0.000000,3.942277,4.313112
4784,3.911262,3.108104,4.167535,4.286863,3.982724,3.954742,4.146917,3.790901,0.000000,3.942277,4.313112
4785,3.911262,3.108178,4.167535,4.286886,3.982724,3.954742,4.146917,3.790901,0.000000,3.942277,4.313127
4786,3.911264,3.108178,4.167535,4.286905,3.982724,3.954966,4.146926,3.791707,0.000000,3.942318,4.313193
4787,3.911264,3.108178,4.167535,4.286905,3.982724,3.954966,4.146927,3.791707,0.000000,3.942965,4.313193
4788,3.911264,3.108178,4.167539,4.286905,3.982802,3.956422,4.14693,3.793354,0.000000,3.94299,4.313195
4789,3.911264,3.108178,4.167754,4.287072,3.996966,3.956444,4.14693,3.79336,0.000000,3.94299,4.313527
4790,3.911266,3.108178,4.167754,4.287073,3.996966,3.956486,4.14693,3.79336,0.000000,3.944278,4.313531
4791,3.911266,3.108178,4.167756,4.287148,3.996966,3.956486,4.14693,3.79336,0.000000,3.944281,4.313531
4792,3.911266,3.108178,4.167756,4.287336,3.996967,3.956506,4.14693,3.793365,0.000000,3.947051,4.313531
4793,3.911292,3.108178,4.167763,4.287336,3.996967,3.956506,4.14693,3.793431,0.000000,3.947061,4.313531
4794,3.911294,3.108242,4.167763,4.287337,3.996967,3.956506,4.14693,3.793661,0.000000,3.947061,4.313531
4795,3.911294,3.108242,4.167763,4.287337,3.996971,3.956506,4.14693,3.793661,0.000000,3.947061,4.313531
4796,3.911294,3.108244,4.167763,4.287493,3.996971,3.956527,4.14693,3.793661,0.000000,3.947078,4.31355
4797,3.911294,3.108244,4.167763,4.287493,3.996971,3.956527,4.146931,3.793661,0.000000,3.947078,4.31355
4798,3.911294,3.108419,4.167763,4.287493,3.996971,3.95735,4.146951,3.793661,0.000000,3.954676,4.313572
4799,3.911328,3.108419,4.167764,4.287493,3.996971,3.95735,4.146973,3.793661,0.000000,3.954677,4.313572
4800,3.911328,3.108419,4.167764,4.28755,3.996971,3.95735,4.146981,3.794008,0.000000,3.954677,4.313596
4801,3.911328,3.108419,4.168226,4.28755,3.996977,3.957564,4.146984,3.794008,0.000000,3.96834,4.316585
4802,3.911328,3.108422,4.168228,4.28755,3.996977,3.957572,4.146984,3.794015,0.000000,3.96852,4.316585
4803,3.911328,3.108423,4.168228,4.287677,3.996977,3.957577,4.147021,3.794015,0.000000,3.96852,4.316585
4804,3.911328,3.108423,4.168228,4.287677,3.99698,3.960008,4.147021,3.794015,0.000000,3.968943,4.316585
4805,3.911328,3.108423,4.168437,4.287677,3.99698,3.960008,4.147021,3.794015,0.000000,3.968943,4.316585
4806,3.911328,3.108423,4.168437,4.287677,3.99698,3.960008,4.147043,3.794015,0.000000,3.968943,4.316585
4807,3.911328,3.108423,4.168437,4.287678,3.99698,3.960008,4.147077,3.794015,0.000000,3.968943,4.31659
4808,3.911328,3.108566,4.168437,4.28799,3.996981,3.961161,4.147079,3.794015,0.000000,3.968997,4.316605
4809,3.911416,3.108566,4.171561,4.288021,3.996981,3.961196,4.147079,3.794016,0.000000,3.968997,4.316618
4810,3.911418,3.108566,4.171561,4.288146,3.996981,3.961198,4.147079,3.794317,0.000000,3.969022,4.316618
4811,3.911418,3.108566,4.171561,4.288146,3.996981,3.964322,4.14708,3.794325,0.000000,3.969022,4.316618
4812,3.911419,3.108566,4.171561,4.288147,3.996981,3.964355,4.147994,3.794347,0.000000,3.969022,4.316618
4813,3.911419,3.108566,4.171561,4.288147,3.996981,3.964355,4.147994,3.794408,0.000000,3.969025,4.316631
4814,3.91151,3.108566,4.171581,4.288147,3.997055,3.964355,4.148094,3.794408,0.000000,3.969025,4.316631
4815,3.91151,3.108751,4.17159,4.288147,3.997055,3.964573,4.148203,3.794408,0.000000,3.969025,4.316632
4816,3.911679,3.108751,4.17159,4.288147,3.997055,3.964573,4.148204,3.794413,0.000000,3.969025,4.316632
4817,3.911679,3.108751,4.17159,4.288147,3.997059,3.964573,4.148228,3.794905,0.000000,3.969025,4.316632
4818,3.911679,3.108751,4.17159,4.288147,3.997059,3.964573,4.148228,3.794906,0.000000,3.969025,4.316643
4819,3.911679,3.108772,4.17159,4.28818,3.997059,3.964573,4.148228,3.794906,0.000000,3.969041,4.316699
4820,3.911679,3.108774,4.17159,4.28818,3.997059,3.964573,4.148228,3.794928,0.000000,3.969041,4.316699
4821,3.911724,3.108774,4.171622,4.28818,3.997059,3.964573,4.173018,3.794994,0.000000,3.969058,4.316714
4822,3.911805,3.108774,4.171622,4.288199,3.997066,3.964573,4.17302,3.794994,0.000000,3.969062,4.316722
4823,3.911863,3.108776,4.171622,4.288199,3.997066,3.964573,4.173022,3.794994,0.000000,3.969062,4.316722
4824,3.911865,3.108776,4.171622,4.288199,3.997066,3.964574,4.173023,3.795147,0.000000,3.969201,4.316722
4825,3.911865,3.108776,4.171622,4.288199,3.997066,3.964574,4.173023,3.795147,0.000000,3.969202,4.316722
4826,3.911865,3.108776,4.171622,4.2882,3.997072,3.964574,4.173023,3.795147,0.000000,3.969643,4.316722
4827,3.911865,3.108776,4.171622,4.288284,3.997072,3.964574,4.173023,3.795147,0.000000,3.969643,4.316723
4828,3.911865,3.108776,4.171622,4.288284,3.997089,3.964574,4.173023,3.795202,0.000000,3.970104,4.316726
4829,3.913743,3.108776,4.171629,4.288284,3.997089,3.964603,4.173023,3.795203,0.000000,3.970104,4.316728
4830,3.913743,3.108776,4.171642,4.288285,3.997089,3.964603,4.173023,3.795203,0.000000,3.970451,4.316733
4831,3.913743,3.108831,4.171642,4.288285,3.997703,3.964603,4.173069,3.795205,0.000000,3.970451,4.316737
4832,3.913743,3.222742,4.172208,4.288285,3.997716,3.964603,4.173069,3.795205,0.000000,3.970451,4.316769
4833,3.91484,3.222742,4.172208,4.288285,3.997777,3.964603,4.17307,3.795205,0.000000,3.970451,4.316769
4834,3.914874,3.222742,4.173356,4.288305,3.997777,3.964615,4.17307,3.795205,0.000000,3.970451,4.316769
4835,3.914885,3.222742,4.173356,4.288305,3.998021,3.964615,4.17307,3.795206,0.000000,3.970451,4.316897
4836,3.914885,3.222742,4.173371,4.288306,3.998021,3.964615,4.17307,3.795206,0.000000,3.970451,4.317199
4837,3.921982,3.222742,4.173371,4.288315,3.998022,3.964615,4.173085,3.795508,0.000000,3.970451,4.317199
4838,3.921982,3.222742,4.173371,4.288936,3.998022,3.964615,4.173094,3.795508,0.000000,3.970451,4.317324
4839,3.921982,3.222742,4.173374,4.288936,3.998022,3.965704,4.173173,3.795508,0.000000,3.970451,4.317324
4840,3.924208,3.222742,4.173374,4.288936,3.998023,3.965704,4.173173,3.795508,0.000000,3.970451,4.317324
4841,3.924208,3.222742,4.173374,4.288978,3.998023,3.965704,4.17318,3.795531,0.000000,3.970451,4.317324
4842,3.924208,3.222742,4.173374,4.288978,3.99804,3.965704,4.17327,3.795531,0.000000,3.970451,4.317324
4843,3.924209,3.223348,4.173374,4.289066,3.998041,3.965709,4.17327,3.795748,0.000000,3.970451,4.317324
4844,3.924459,3.223348,4.173374,4.289449,3.998043,3.965709,4.173311,3.796151,0.000000,3.970451,4.317324
4845,3.924461,3.226452,4.173395,4.289449,3.998043,3.965778,4.173515,3.796203,0.000000,3.970451,4.317325
4846,3.924461,3.226452,4.173395,4.289472,3.998043,3.965778,4.173515,3.796233,0.000000,3.970451,4.317367
4847,3.924461,3.226454,4.173395,4.289569,3.998043,3.965778,4.173515,3.796233,0.000000,3.970451,4.317367
4848,3.924465,3.226454,4.173395,4.298877,3.998043,3.965778,4.173542,3.79626,0.000000,3.970451,4.317377
4849,3.924465,3.226454,4.173395,4.298877,3.998161,3.965778,4.173556,3.79626,0.000000,3.970451,4.317377
4850,3.925856,3.226454,4.173402,4.298877,3.998161,3.965778,4.173667,3.7963,0.000000,3.970451,4.317434
4851,3.925856,3.226454,4.173402,4.298928,3.998161,3.966206,4.173671,3.796302,0.000000,3.970451,4.317434
4852,3.925856,3.226458,4.173402,4.298928,3.998161,3.966404,4.173697,3.796302,0.000000,3.970451,4.317435
4853,3.925857,3.226459,4.173402,4.298928,3.998163,3.966404,4.173804,3.796302,0.000000,3.970451,4.317435
4854,3.925857,3.226459,4.173402,4.298928,3.998188,3.966414,4.173807,3.796302,0.000000,3.970451,4.317465
4855,3.925857,3.226459,4.173402,4.298928,3.998727,3.966415,4.173807,3.796302,0.000000,3.970451,4.317465
4856,3.925857,3.226459,4.173403,4.298928,3.998727,3.966567,4.173809,3.796307,0.000000,3.970451,4.317492
4857,3.925857,3.226459,4.173403,4.298928,3.998727,3.966567,4.180851,3.796307,0.000000,3.970451,4.31756
4858,3.926181,3.226477,4.173405,4.298929,3.998728,3.966713,4.180867,3.796307,0.000000,3.970451,4.31756
4859,3.92621,3.226477,4.173405,4.298929,3.998762,3.966715,4.180872,3.796632,0.000000,3.970451,4.317561
4860,3.92621,3.226527,4.173405,4.298929,3.998762,3.96678,4.181049,3.797084,0.000000,3.970451,4.317587
4861,3.926659,3.226527,4.173405,4.298929,3.999808,3.967374,4.181049,3.79709,0.000000,3.970451,4.317733
4862,3.926661,3.226527,4.173405,4.298929,3.999808,3.967374,4.181049,3.79709,0.000000,3.970451,4.317736
4863,3.926661,3.226527,4.173471,4.29899,3.999809,3.967374,4.181061,3.797091,0.000000,3.970451,4.317736
4864,3.933118,3.226527,4.173471,4.299052,3.999809,3.967433,4.181063,3.797091,0.000000,3.970451,4.317736
4865,3.933124,3.226527,4.173471,4.299052,4.000731,3.967434,4.189909,3.797093,0.000000,3.970451,4.317967
4866,3.933292,3.226527,4.173599,4.299052,4.000811,3.967436,4.189909,3.797093,0.000000,3.970451,4.317967
4867,3.933735,3.226559,4.173599,4.299052,4.000813,3.967462,4.189909,3.797096,0.000000,3.970451,4.317968
4868,3.933735,3.226559,4.173599,4.299052,4.000813,3.967462,4.189909,3.797099,0.000000,3.970451,4.317968
4869,3.933735,3.228434,4.173599,4.299052,4.000813,3.967671,4.189909,3.797099,0.000000,3.970451,4.317968
4870,3.933736,3.228434,4.173599,4.299052,4.000954,3.967691,4.189909,3.797126,0.000000,3.970451,4.318375
4871,3.933841,3.22845,4.173601,4.29921,4.000954,3.96771,4.189912,3.797174,0.000000,3.970451,4.318411
4872,3.933841,3.228462,4.173601,4.299211,4.000954,3.967711,4.189912,3.797174,0.000000,3.970451,4.318414
4873,3.933841,3.228462,4.173601,4.299211,4.002042,3.967712,4.189912,3.797187,0.000000,3.970451,4.31843
4874,3.933841,3.228463,4.173601,4.299211,4.002043,3.96801,4.189916,3.797187,0.000000,3.970451,4.318433
4875,3.933877,3.228463,4.173601,4.299211,4.00205,3.96801,4.189916,3.797187,0.000000,3.970451,4.318433
4876,3.933877,3.228463,4.173601,4.299211,4.00205,3.96801,4.189916,3.797187,0.000000,3.970451,4.318433
4877,3.933882,3.228463,4.173601,4.299211,4.002055,3.96801,4.189916,3.797187,0.000000,3.970451,4.318433
4878,3.933882,3.22847,4.173601,4.299211,4.002055,3.96801,4.189949,3.797187,0.000000,3.970451,4.31847
4879,3.937425,3.228529,4.173601,4.299226,4.002055,3.96801,4.189949,3.797208,0.000000,3.970451,4.31847
4880,3.937443,3.228545,4.173601,4.299226,4.002055,3.96801,4.18995,3.797228,0.000000,3.970451,4.31847
4881,3.937443,3.228545,4.173602,4.299226,4.002183,3.96801,4.190082,3.797228,0.000000,3.970451,4.318471
4882,3.937444,3.228545,4.173602,4.299229,4.002194,3.968027,4.190168,3.797228,0.000000,3.970451,4.318471
4883,3.937444,3.228545,4.173605,4.300176,4.002196,3.968027,4.19017,3.797234,0.000000,3.970451,4.318473
4884,3.937448,3.228548,4.173605,4.300177,4.002235,3.968027,4.190175,3.797252,0.000000,3.970451,4.318473
4885,3.937448,3.228556,4.173606,4.30027,4.002525,3.968364,4.190175,3.802195,0.000000,3.970451,4.318537
4886,3.937448,3.228577,4.173651,4.300386,4.002525,3.968364,4.190175,3.802195,0.000000,3.970451,4.318537
4887,3.937448,3.228577,4.173651,4.300419,4.003551,3.968364,4.190175,3.802195,0.000000,3.970451,4.318682
4888,3.937448,3.228577,4.173652,4.300421,4.003551,3.968433,4.190177,3.824497,0.000000,3.970451,4.31885
4889,3.937448,3.22858,4.173652,4.300421,4.003551,3.968436,4.190177,3.824497,0.000000,3.970451,4.31885
4890,3.937448,3.22858,4.173652,4.300421,4.003555,3.968688,4.190177,3.824497,0.000000,3.970451,4.31885
4891,3.937448,3.22858,4.173652,4.300421,4.003555,3.968898,4.190177,3.82459,0.000000,3.970451,4.31885
4892,3.937448,3.22858,4.173652,4.300447,4.003934,3.969031,4.190177,3.82459,0.000000,3.970451,4.31885
4893,3.937448,3.22858,4.173695,4.300447,4.003945,3.969031,4.19021,3.82459,0.000000,3.970451,4.318923
4894,3.937715,3.228587,4.173695,4.301341,4.003945,3.969031,4.19021,3.82459,0.000000,3.970451,4.318925
4895,3.937716,3.228596,4.173695,4.301342,4.003945,3.969097,4.19021,3.82459,0.000000,3.970451,4.323727
4896,3.937717,3.228596,4.173695,4.301342,4.003945,3.969344,4.19021,3.824595,0.000000,3.970451,4.323728
4897,3.937718,3.228596,4.173706,4.301346,4.003945,3.971702,4.19021,3.824595,0.000000,3.970451,4.323728
4898,3.937718,3.228596,4.173706,4.301346,4.003945,3.975128,4.19021,3.824612,0.000000,3.970451,4.323732
4899,3.937733,3.228596,4.173706,4.301346,4.003945,3.975128,4.190369,3.824612,0.000000,3.970451,4.323732
4900,3.937733,3.228597,4.173729,4.301346,4.003954,3.975146,4.190392,3.824612,0.000000,3.970451,4.323732
4901,3.937736,3.228598,4.173729,4.301346,4.003954,3.975209,4.190399,3.824617,0.000000,3.970451,4.323885
4902,3.937736,3.228598,4.173729,4.301382,4.004128,3.975209,4.190399,3.824617,0.000000,3.970451,4.323885
4903,3.937736,3.228598,4.173734,4.301383,4.006248,3.975209,4.190399,3.825198,0.000000,3.970451,4.343172
4904,3.938374,3.228598,4.173734,4.301441,4.006248,3.975267,4.1904,3.825201,0.000000,3.970451,4.343172
4905,3.938404,3.228598,4.173734,4.301441,4.006248,3.975267,4.1904,3.825208,0.000000,3.970451,4.343172
4906,3.938442,3.228602,4.173734,4.301441,4.006248,3.975267,4.1904,3.825234,0.000000,3.970451,4.343172
4907,3.938442,3.228609,4.173737,4.301441,4.006248,3.975267,4.190401,3.825234,0.000000,3.970451,4.343491
4908,3.938442,3.228609,4.174004,4.301441,4.006281,3.975267,4.190404,3.825234,0.000000,3.970451,4.343493
4909,3.938442,3.228653,4.174004,4.301444,4.006281,3.975267,4.190404,3.825234,0.000000,3.970451,4.343493
4910,3.938442,3.228653,4.174004,4.301456,4.006281,3.975345,4.190404,3.825234,0.000000,3.970451,4.343493
4911,3.938442,3.228653,4.174004,4.301472,4.006281,3.97561,4.190407,3.825234,0.000000,3.970451,4.343501
4912,3.938448,3.228693,4.174012,4.301477,4.006281,3.97561,4.190407,3.825245,0.000000,3.970451,4.343553
4913,3.938448,3.228693,4.174013,4.301485,4.006283,3.975742,4.19041,3.825245,0.000000,3.970451,4.343554
4914,3.938465,3.228693,4.174013,4.30242,4.006291,3.975742,4.190412,3.825245,0.000000,3.970451,4.34431
4915,3.938549,3.228693,4.174034,4.30242,4.006333,3.975838,4.190967,3.825427,0.000000,3.970451,4.34431
4916,3.938549,3.228693,4.174034,4.30242,4.006333,3.975838,4.190967,3.825427,0.000000,3.970451,4.34431
4917,3.938549,3.228694,4.174034,4.30242,4.006373,3.975906,4.190967,3.825429,0.000000,3.970451,4.34431
4918,3.938549,3.228694,4.174034,4.30242,4.007011,3.976153,4.190969,3.825429,0.000000,3.970451,4.344314
4919,3.938736,3.228694,4.174035,4.302443,4.007011,3.976153,4.190969,3.825432,0.000000,3.970451,4.344363
4920,3.938748,3.228694,4.174035,4.302443,4.007011,3.976153,4.190969,3.825432,0.000000,3.970451,4.344365
