FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CMOEADD,CHHCO,HHLA
6289,4.662304,3.803642,4.479987,4.606318,4.643559,4.770245,4.687403,4.635735,1.577400,4.640425,4.561629
6290,4.662312,3.803642,4.479987,4.606318,4.643559,4.776454,4.687403,4.635735,1.577400,4.640425,4.561692
6291,4.662316,3.803642,4.479987,4.606323,4.643608,4.776454,4.687405,4.635735,1.577400,4.640425,4.561729
6292,4.662316,3.803642,4.479987,4.606323,4.643608,4.776457,4.687405,4.635735,1.577400,4.640606,4.561730
6293,4.662341,3.803685,4.479989,4.606324,4.643608,4.776458,4.687405,4.635735,1.577400,4.640606,4.561730
6294,4.662341,3.803685,4.479989,4.606330,4.643608,4.776458,4.687405,4.635735,1.577400,4.640632,4.561736
6295,4.662400,3.803685,4.479989,4.606332,4.643608,4.776458,4.687405,4.635735,1.577400,4.640632,4.561737
6296,4.662400,3.803685,4.480003,4.606534,4.643608,4.776461,4.687405,4.635735,1.577400,4.640697,4.561738
6297,4.662400,3.803685,4.480087,4.606769,4.643610,4.776461,4.687435,4.635736,1.577400,4.640697,4.564780
6298,4.662400,3.803685,4.480087,4.606889,4.643610,4.776466,4.687465,4.635737,1.577400,4.640697,4.564780
6299,4.662400,3.803685,4.480088,4.606984,4.643610,4.776543,4.692796,4.635737,1.577400,4.640698,4.564780
6300,4.662412,3.803685,4.480141,4.607014,4.643614,4.776543,4.692798,4.635738,1.577400,4.640698,4.564780
6301,4.662412,3.803689,4.480158,4.607014,4.643614,4.776555,4.692830,4.635739,1.577400,4.640700,4.565251
6302,4.662412,3.803689,4.480159,4.607064,4.643618,4.776555,4.692830,4.635739,1.577400,4.640707,4.565284
6303,4.662412,3.803689,4.480159,4.607064,4.643618,4.776555,4.692830,4.635739,1.577400,4.640707,4.565285
6304,4.662416,3.803689,4.480159,4.607064,4.643620,4.776927,4.692880,4.636566,1.577400,4.642016,4.565319
6305,4.662424,3.803689,4.480159,4.607074,4.643621,4.776933,4.692883,4.636566,1.577400,4.642016,4.565319
6306,4.662563,3.803713,4.480159,4.607088,4.643621,4.776933,4.692883,4.636566,1.577400,4.642016,4.565319
6307,4.662563,3.803713,4.480159,4.607097,4.643624,4.776933,4.692883,4.636566,1.577400,4.642026,4.565409
6308,4.662572,3.803856,4.480162,4.607097,4.643624,4.776933,4.692897,4.636566,1.577400,4.642033,4.565431
6309,4.662572,3.803856,4.480162,4.607157,4.643624,4.776933,4.692897,4.636877,1.577400,4.642162,4.565720
6310,4.662860,3.803856,4.480162,4.607157,4.643624,4.776933,4.692912,4.636877,1.577400,4.666370,4.565720
6311,4.662860,3.803856,4.480162,4.607157,4.643627,4.776942,4.692912,4.636877,1.577400,4.666427,4.565720
6312,4.662860,3.803856,4.480162,4.607169,4.643628,4.776942,4.692912,4.637088,1.577400,4.666429,4.565720
6313,4.662884,3.803856,4.480166,4.607169,4.643629,4.776942,4.692912,4.637088,1.577400,4.666429,4.565778
6314,4.662884,3.803856,4.480166,4.607431,4.643632,4.776942,4.692912,4.637088,1.577400,4.666429,4.565778
6315,4.662885,3.803856,4.480166,4.607467,4.643633,4.776942,4.692912,4.637105,1.577400,4.666915,4.568871
6316,4.662885,3.803856,4.480166,4.607467,4.643633,4.776942,4.692912,4.637105,1.577400,4.666915,4.569607
6317,4.662885,3.803856,4.480169,4.607467,4.643633,4.776942,4.692919,4.637105,1.577400,4.666916,4.569614
6318,4.662885,3.803856,4.480169,4.607467,4.643655,4.776942,4.692919,4.637167,1.577400,4.667296,4.569614
6319,4.662901,3.803856,4.480169,4.607494,4.643655,4.776942,4.692926,4.637167,1.577400,4.667296,4.569713
6320,4.662901,3.803856,4.480169,4.609426,4.643707,4.776942,4.692926,4.637168,1.577400,4.668852,4.569713
6321,4.662901,3.803856,4.480169,4.609464,4.643708,4.776942,4.692934,4.637169,1.577400,4.668873,4.569713
6322,4.662901,3.803856,4.480169,4.617606,4.643719,4.776942,4.692934,4.637169,1.577400,4.668877,4.569748
6323,4.662901,3.803856,4.480169,4.619774,4.643719,4.776942,4.692934,4.637169,1.577400,4.668877,4.569752
6324,4.662901,3.803856,4.480169,4.619777,4.643735,4.776945,4.692934,4.637177,1.577400,4.668877,4.569753
6325,4.662901,3.803856,4.480169,4.619777,4.643735,4.777013,4.692948,4.637177,1.577400,4.669007,4.570332
6326,4.662901,3.803856,4.480169,4.619779,4.645563,4.777014,4.692948,4.637177,1.577400,4.669007,4.570378
6327,4.663122,3.803856,4.480169,4.619789,4.645567,4.777014,4.692948,4.637331,1.577400,4.669017,4.570378
6328,4.663135,3.803856,4.480169,4.619881,4.645567,4.777014,4.692948,4.637331,1.577400,4.669017,4.570547
6329,4.663135,3.803856,4.480169,4.619902,4.645567,4.777014,4.692948,4.637331,1.577400,4.669017,4.570547
6330,4.663148,3.803856,4.480169,4.619902,4.645567,4.777014,4.692948,4.637339,1.577400,4.669300,4.570547
6331,4.663148,3.803856,4.480169,4.619902,4.646159,4.778445,4.692949,4.637339,1.577400,4.669301,4.580931
6332,4.663273,3.803856,4.480169,4.619903,4.646466,4.778445,4.692965,4.637341,1.577400,4.669308,4.580940
6333,4.663273,3.803863,4.480531,4.619903,4.646466,4.778445,4.692965,4.637341,1.577400,4.669461,4.580942
6334,4.663274,3.803863,4.480531,4.619903,4.646469,4.778446,4.692972,4.637341,1.577400,4.669462,4.581060
6335,4.663274,3.803863,4.480531,4.619903,4.646540,4.778447,4.693274,4.637341,1.577400,4.669467,4.581078
6336,4.663274,3.803863,4.480531,4.619910,4.646549,4.778447,4.693274,4.637341,1.577400,4.669467,4.581078
6337,4.663274,3.803863,4.480531,4.619910,4.646549,4.778447,4.693356,4.637743,1.577400,4.669467,4.581116
6338,4.663274,3.803863,4.480531,4.619968,4.646549,4.778455,4.693356,4.637743,1.577400,4.669467,4.581117
6339,4.663292,3.803863,4.480531,4.619990,4.646549,4.778455,4.693363,4.637745,1.577400,4.669850,4.581124
6340,4.663296,3.803863,4.481514,4.619990,4.646549,4.778479,4.693378,4.639661,1.577400,4.669850,4.581125
6341,4.663302,3.803863,4.481514,4.619990,4.646551,4.778545,4.693423,4.639661,1.577400,4.669858,4.581125
6342,4.663302,3.803863,4.481514,4.619990,4.646551,4.778545,4.693423,4.639661,1.577400,4.669858,4.582721
6343,4.663302,3.803863,4.481514,4.620026,4.646551,4.778545,4.693423,4.639661,1.577400,4.669858,4.582721
6344,4.663327,3.803863,4.481515,4.620066,4.646710,4.778552,4.693423,4.639661,1.577400,4.669858,4.582721
6345,4.663327,3.803863,4.481515,4.620066,4.646715,4.778573,4.693424,4.639664,1.577400,4.669858,4.582721
6346,4.673173,3.803863,4.481515,4.620070,4.646715,4.778573,4.693478,4.639664,1.577400,4.669858,4.582721
6347,4.675918,3.803863,4.481515,4.620070,4.646749,4.778575,4.693480,4.639710,1.577400,4.669875,4.582797
6348,4.675918,3.807403,4.481515,4.620461,4.646768,4.778575,4.693480,4.639710,1.577400,4.669976,4.582797
6349,4.675918,3.807403,4.481584,4.620461,4.646944,4.778575,4.693480,4.639715,1.577400,4.669976,4.582797
6350,4.675951,3.807404,4.481584,4.620461,4.646968,4.778609,4.693480,4.640828,1.577400,4.669977,4.582872
6351,4.676001,3.807404,4.481584,4.620461,4.646968,4.778609,4.693481,4.640828,1.577400,4.669977,4.582872
6352,4.676006,3.807404,4.481584,4.620461,4.646970,4.778614,4.693481,4.640873,1.577400,4.670006,4.582873
6353,4.676006,3.807404,4.481584,4.620461,4.646970,4.778699,4.693481,4.641292,1.577400,4.670006,4.582882
6354,4.676712,3.807880,4.481584,4.620461,4.647208,4.778705,4.693482,4.641307,1.577400,4.670006,4.582882
6355,4.676712,3.807880,4.481584,4.620461,4.647208,4.778705,4.693507,4.641307,1.577400,4.670017,4.582882
6356,4.676712,3.807880,4.481584,4.620461,4.648061,4.778749,4.693530,4.641307,1.577400,4.670021,4.582882
6357,4.676712,3.807880,4.481584,4.620524,4.648061,4.778749,4.693531,4.641307,1.577400,4.670070,4.583145
6358,4.676712,3.807880,4.481584,4.620795,4.648065,4.778749,4.693531,4.641324,1.577400,4.670077,4.583146
6359,4.676712,3.807880,4.481584,4.620796,4.648084,4.778749,4.693531,4.641324,1.577400,4.670077,4.583168
6360,4.676714,3.807881,4.481584,4.620796,4.648084,4.778767,4.693531,4.641324,1.577400,4.671206,4.583192
6361,4.676714,3.807881,4.481584,4.620875,4.648084,4.778768,4.693531,4.641324,1.577400,4.671210,4.583192
6362,4.676783,3.807881,4.481586,4.620875,4.648101,4.780188,4.693531,4.641324,1.577400,4.671746,4.583192
6363,4.676783,3.807881,4.481586,4.620876,4.655256,4.780188,4.693531,4.641441,1.577400,4.671746,4.583192
6364,4.676783,3.807881,4.481586,4.620876,4.655256,4.780190,4.693531,4.641885,1.577400,4.671746,4.583192
6365,4.677945,3.807882,4.481586,4.620876,4.655256,4.780196,4.693613,4.641885,1.577400,4.671746,4.583220
6366,4.677945,3.807882,4.481586,4.620876,4.655259,4.780287,4.693613,4.641885,1.577400,4.671746,4.585531
6367,4.677979,3.807882,4.481586,4.620876,4.655259,4.780287,4.693613,4.641893,1.577400,4.671749,4.585531
6368,4.677980,3.807890,4.481586,4.621097,4.655259,4.780319,4.693613,4.642183,1.577400,4.671754,4.585531
6369,4.677980,3.807890,4.481586,4.621097,4.655259,4.780319,4.693614,4.642337,1.577400,4.671853,4.585553
6370,4.677980,3.807890,4.481586,4.621116,4.655259,4.780343,4.693621,4.642337,1.577400,4.671854,4.585581
6371,4.677981,3.807890,4.481586,4.623913,4.655259,4.780344,4.693621,4.642337,1.577400,4.672086,4.585581
6372,4.677981,3.807890,4.481586,4.623913,4.655295,4.780345,4.693627,4.642337,1.577400,4.672086,4.586342
6373,4.677981,3.807930,4.481586,4.623982,4.655295,4.780345,4.693746,4.642337,1.577400,4.672086,4.586562
6374,4.677988,3.807930,4.481586,4.623982,4.655295,4.781169,4.693747,4.642532,1.577400,4.672086,4.586562
6375,4.677988,3.807932,4.481586,4.623982,4.655295,4.781169,4.694400,4.642574,1.577400,4.672086,4.586562
6376,4.677988,3.807932,4.481587,4.623982,4.655296,4.781200,4.694400,4.642574,1.577400,4.672126,4.586562
6377,4.677989,3.807932,4.481587,4.623984,4.655296,4.781200,4.694963,4.642580,1.577400,4.672128,4.586562
6378,4.678157,3.807993,4.481587,4.623987,4.655297,4.781200,4.694963,4.642608,1.577400,4.672138,4.588477
6379,4.678157,3.807993,4.481587,4.623987,4.655297,4.781200,4.694971,4.642614,1.577400,4.672138,4.588477
6380,4.678157,3.807993,4.481588,4.624007,4.655297,4.781200,4.694971,4.642616,1.577400,4.672138,4.588477
6381,4.678157,3.807993,4.481592,4.624009,4.655298,4.781200,4.695008,4.642616,1.577400,4.672138,4.588502
6382,4.678157,3.807993,4.481592,4.624009,4.655298,4.781200,4.695008,4.642616,1.577400,4.672138,4.588502
6383,4.678157,3.807993,4.481592,4.624627,4.655298,4.781219,4.695011,4.642616,1.577400,4.672138,4.588502
6384,4.678157,3.807993,4.481592,4.624627,4.655298,4.781240,4.695011,4.642631,1.577400,4.672138,4.588502
6385,4.678165,3.807993,4.481592,4.624628,4.655298,4.781240,4.695013,4.642774,1.577400,4.672491,4.588502
6386,4.678166,3.807993,4.481592,4.624628,4.655298,4.781296,4.695013,4.642774,1.577400,4.674437,4.588502
6387,4.678178,3.807993,4.481592,4.624628,4.655298,4.781319,4.695013,4.642774,1.577400,4.674445,4.588528
6388,4.678192,3.807993,4.481592,4.624937,4.655298,4.781319,4.695013,4.642774,1.577400,4.674445,4.588530
6389,4.678192,3.807994,4.481592,4.624965,4.655298,4.781320,4.695013,4.642777,1.577400,4.674445,4.588538
6390,4.678194,3.807994,4.481592,4.624965,4.655305,4.781320,4.695026,4.643025,1.577400,4.674450,4.588957
6391,4.678194,3.807994,4.481592,4.624965,4.655305,4.781320,4.695717,4.643031,1.577400,4.674450,4.588959
6392,4.678194,3.807994,4.481592,4.624965,4.655305,4.781325,4.695717,4.643031,1.577400,4.674452,4.588960
6393,4.678209,3.807994,4.481592,4.625124,4.655305,4.781325,4.695717,4.643031,1.577400,4.674452,4.588988
6394,4.678209,3.807994,4.481592,4.626365,4.655354,4.781331,4.695717,4.643086,1.577400,4.674452,4.589181
6395,4.678607,3.807994,4.482137,4.626365,4.655369,4.781331,4.695717,4.643090,1.577400,4.674452,4.589181
6396,4.678616,3.807994,4.482137,4.626365,4.655369,4.781331,4.695717,4.643178,1.577400,4.674455,4.589181
6397,4.678616,3.807994,4.482137,4.626519,4.655370,4.781331,4.695845,4.643491,1.577400,4.674856,4.589289
6398,4.678616,3.807995,4.482137,4.626519,4.655370,4.781332,4.695889,4.643491,1.577400,4.674856,4.589311
6399,4.678616,3.807995,4.482137,4.626701,4.655370,4.781332,4.695889,4.643509,1.577400,4.674857,4.589311
6400,4.678638,3.807995,4.482137,4.626712,4.655370,4.781332,4.695889,4.643563,1.577400,4.674894,4.589338
6401,4.678677,3.807995,4.482211,4.626726,4.655370,4.781339,4.695889,4.643563,1.577400,4.674894,4.589338
6402,4.678677,3.807995,4.482216,4.626726,4.655468,4.781339,4.695890,4.643579,1.577400,4.674894,4.589348
6403,4.678677,3.807996,4.482216,4.626726,4.655468,4.781339,4.695890,4.643580,1.577400,4.674894,4.591568
6404,4.678677,3.807996,4.482222,4.626727,4.655468,4.781339,4.695890,4.643580,1.577400,4.674894,4.591573
6405,4.678721,3.808015,4.482222,4.626731,4.655525,4.781339,4.695891,4.643592,1.577400,4.674894,4.591573
6406,4.678721,3.808015,4.482222,4.626753,4.655525,4.781356,4.695891,4.643592,1.577400,4.674894,4.591636
6407,4.678721,3.808015,4.482222,4.626753,4.655527,4.781356,4.695891,4.643592,1.577400,4.674894,4.591657
6408,4.678721,3.808031,4.482222,4.626762,4.655527,4.781607,4.695891,4.643659,1.577400,4.675114,4.591677
6409,4.678721,3.808031,4.482222,4.626768,4.655527,4.781607,4.695891,4.643659,1.577400,4.675114,4.591677
6410,4.678721,3.808031,4.482222,4.626769,4.655556,4.781607,4.695892,4.643729,1.577400,4.675114,4.591677
6411,4.678721,3.808031,4.482222,4.626775,4.655556,4.781607,4.695903,4.643743,1.577400,4.675114,4.591677
6412,4.678724,3.808051,4.482222,4.626797,4.655559,4.781609,4.695943,4.643743,1.577400,4.675136,4.602576
6413,4.678724,3.808051,4.482222,4.630305,4.655559,4.781609,4.695943,4.643743,1.577400,4.675157,4.602598
6414,4.678726,3.810173,4.482224,4.630306,4.655783,4.781612,4.695947,4.643743,1.577400,4.675157,4.602622
6415,4.679692,3.810173,4.482224,4.630306,4.655783,4.781612,4.695947,4.643818,1.577400,4.675196,4.602647
6416,4.679692,3.810173,4.482224,4.630306,4.655783,4.781682,4.695982,4.643824,1.577400,4.675196,4.603031
6417,4.679693,3.810173,4.482224,4.630306,4.655783,4.782246,4.695986,4.643850,1.577400,4.675196,4.603031
6418,4.679701,3.810173,4.482224,4.630306,4.655783,4.782246,4.695986,4.643850,1.577400,4.675270,4.603683
6419,4.679701,3.810174,4.482233,4.630306,4.655853,4.782251,4.695986,4.643850,1.577400,4.675281,4.603683
6420,4.679703,3.810224,4.482234,4.630306,4.655853,4.782251,4.695988,4.643851,1.577400,4.675289,4.604247
6421,4.679703,3.810224,4.482234,4.630327,4.655859,4.782251,4.695989,4.643851,1.577400,4.675289,4.604247
6422,4.679703,3.810244,4.482234,4.630327,4.655860,4.782251,4.695989,4.643852,1.577400,4.675289,4.604247
6423,4.679707,3.810244,4.482234,4.630359,4.655868,4.782251,4.695989,4.643852,1.577400,4.675289,4.604366
6424,4.679710,3.810244,4.482234,4.630414,4.655868,4.782251,4.695992,4.643852,1.577400,4.675289,4.604366
6425,4.679710,3.810265,4.482234,4.630415,4.655888,4.782251,4.696012,4.643852,1.577400,4.675878,4.604366
6426,4.679710,3.810265,4.482234,4.630418,4.656015,4.782253,4.696013,4.643855,1.577400,4.675879,4.604374
6427,4.679710,3.810265,4.482234,4.630523,4.656015,4.782253,4.696013,4.643855,1.577400,4.675915,4.604523
6428,4.679710,3.810265,4.482234,4.630525,4.656015,4.782253,4.696102,4.643855,1.577400,4.677956,4.604523
6429,4.679710,3.810265,4.482234,4.630529,4.656016,4.782253,4.696302,4.643855,1.577400,4.677963,4.604523
6430,4.679941,3.810265,4.482234,4.630529,4.656018,4.782256,4.696303,4.643855,1.577400,4.677963,4.604931
6431,4.679941,3.810273,4.482234,4.630529,4.656018,4.782256,4.696303,4.643863,1.577400,4.677969,4.604931
6432,4.679941,3.810273,4.482234,4.630529,4.656018,4.782330,4.696352,4.643863,1.577400,4.677969,4.604945
6433,4.680009,3.810274,4.482234,4.630603,4.656089,4.782330,4.696726,4.643863,1.577400,4.677969,4.604945
6434,4.680009,3.810274,4.482234,4.634174,4.656122,4.782330,4.696727,4.644285,1.577400,4.677969,4.604945
6435,4.680010,3.810274,4.482234,4.634174,4.656155,4.782337,4.696727,4.644301,1.577400,4.677973,4.605123
6436,4.680010,3.810274,4.482235,4.634175,4.656156,4.782337,4.696936,4.644304,1.577400,4.677973,4.605123
6437,4.680010,3.810274,4.482235,4.634178,4.656157,4.782337,4.696940,4.644317,1.577400,4.677974,4.606010
6438,4.680010,3.810274,4.482235,4.634202,4.656157,4.782337,4.696941,4.644322,1.577400,4.677974,4.606010
6439,4.680010,3.810274,4.485911,4.634202,4.656157,4.782339,4.696947,4.644322,1.577400,4.677992,4.606010
6440,4.680204,3.810274,4.485972,4.634202,4.656157,4.782339,4.696947,4.644322,1.577400,4.677992,4.606167
6441,4.680204,3.810274,4.485972,4.634202,4.656181,4.782339,4.696950,4.644322,1.577400,4.678573,4.606348
6442,4.680204,3.810274,4.486066,4.634221,4.656375,4.782347,4.696953,4.644323,1.577400,4.679366,4.606348
6443,4.680206,3.810291,4.486066,4.634223,4.656375,4.782347,4.696953,4.644332,1.577400,4.679374,4.606348
6444,4.680206,3.810291,4.486066,4.634233,4.656403,4.782347,4.696954,4.644337,1.577400,4.679374,4.606348
6445,4.680206,3.810291,4.486066,4.634349,4.656403,4.782356,4.696957,4.644337,1.577400,4.679374,4.606348
6446,4.680206,3.810291,4.486067,4.634349,4.656403,4.782800,4.696957,4.644337,1.577400,4.679374,4.606348
6447,4.680411,3.810291,4.486067,4.636184,4.656405,4.782800,4.696961,4.644337,1.577400,4.680097,4.606348
6448,4.680413,3.810291,4.486067,4.636184,4.656709,4.782816,4.696968,4.644337,1.577400,4.680102,4.606392
6449,4.680413,3.810293,4.486067,4.636184,4.656709,4.782816,4.697013,4.644785,1.577400,4.680102,4.606513
6450,4.680413,3.810293,4.486067,4.636184,4.656709,4.782816,4.697013,4.644785,1.577400,4.680317,4.606693
6451,4.684293,3.810293,4.486067,4.636184,4.656709,4.784213,4.697097,4.644785,1.577400,4.682213,4.606923
6452,4.684294,3.810293,4.486069,4.636240,4.656709,4.784213,4.697186,4.644785,1.577400,4.682213,4.606923
6453,4.684297,3.810293,4.486069,4.636443,4.656711,4.784213,4.697186,4.645659,1.577400,4.682213,4.606923
6454,4.684474,3.810293,4.486069,4.636443,4.656711,4.785078,4.697186,4.645659,1.577400,4.682213,4.606923
6455,4.684474,3.810293,4.486069,4.636444,4.656711,4.785078,4.697186,4.645660,1.577400,4.682234,4.606923
6456,4.684474,3.810293,4.486069,4.636444,4.656712,4.785078,4.697190,4.645687,1.577400,4.682234,4.606935
6457,4.684474,3.810293,4.486069,4.636444,4.656712,4.785078,4.697190,4.645918,1.577400,4.682234,4.607175
6458,4.684474,3.810293,4.486069,4.636459,4.656736,4.785078,4.697190,4.645918,1.577400,4.682238,4.607490
6459,4.684474,3.810293,4.486069,4.636503,4.656736,4.785114,4.697190,4.645928,1.577400,4.682238,4.607490
6460,4.684476,3.810293,4.486073,4.636512,4.656737,4.785115,4.697271,4.645928,1.577400,4.682500,4.607551
6461,4.684476,3.810329,4.486073,4.636516,4.656737,4.785142,4.697271,4.645928,1.577400,4.682500,4.607551
6462,4.684476,3.810329,4.486073,4.636516,4.657403,4.785483,4.697271,4.645936,1.577400,4.682500,4.608121
6463,4.684476,3.810330,4.486073,4.636516,4.657490,4.785483,4.697271,4.645942,1.577400,4.682500,4.608121
6464,4.684497,3.810330,4.486073,4.636516,4.657491,4.785483,4.697271,4.645947,1.577400,4.682500,4.608144
6465,4.684498,3.810331,4.486073,4.636516,4.657491,4.785483,4.697290,4.645967,1.577400,4.682501,4.608144
6466,4.684499,3.810331,4.486073,4.636516,4.657496,4.785483,4.697300,4.645969,1.577400,4.682501,4.608228
6467,4.684529,3.810333,4.486073,4.636541,4.657496,4.785487,4.697300,4.646144,1.577400,4.682501,4.608287
6468,4.684625,3.810333,4.486073,4.636541,4.657496,4.785489,4.697301,4.656430,1.577400,4.682501,4.608292
6469,4.684639,3.810333,4.486074,4.636541,4.657499,4.785489,4.697301,4.656432,1.577400,4.682501,4.608353
6470,4.684639,3.810333,4.486074,4.636541,4.657499,4.785492,4.697302,4.656432,1.577400,4.682501,4.608367
6471,4.685355,3.810333,4.486074,4.636541,4.657500,4.785492,4.697302,4.656433,1.577400,4.682506,4.608367
6472,4.685355,3.810333,4.486074,4.636542,4.657500,4.785492,4.697327,4.656433,1.577400,4.682506,4.608367
6473,4.685356,3.810334,4.486096,4.636542,4.657547,4.785505,4.697383,4.656519,1.577400,4.682509,4.608367
6474,4.685365,3.810334,4.486096,4.636563,4.657560,4.785505,4.697386,4.656519,1.577400,4.682521,4.608380
6475,4.685365,3.810334,4.486101,4.636563,4.657560,4.785505,4.697386,4.656519,1.577400,4.684572,4.608380
6476,4.685365,3.810335,4.486101,4.636563,4.657560,4.785508,4.697604,4.656519,1.577400,4.684572,4.608380
6477,4.685365,3.810335,4.486321,4.636563,4.657560,4.785508,4.697604,4.656594,1.577400,4.684572,4.608402
6478,4.685371,3.810335,4.486324,4.636941,4.657560,4.785508,4.697604,4.656629,1.577400,4.684572,4.608403
6479,4.685374,3.810335,4.486324,4.636941,4.657560,4.785509,4.697604,4.656631,1.577400,4.684572,4.608403
6480,4.685374,3.810335,4.486324,4.636941,4.657561,4.785509,4.697609,4.656632,1.577400,4.684627,4.608457
6481,4.685374,3.810336,4.486352,4.636941,4.657561,4.785557,4.697611,4.656632,1.577400,4.684627,4.608641
6482,4.685421,3.810336,4.486352,4.637142,4.657564,4.785558,4.697611,4.656636,1.577400,4.684629,4.608641
6483,4.685835,3.810336,4.486423,4.637142,4.657566,4.785566,4.697611,4.657001,1.577400,4.684629,4.608641
6484,4.685835,3.810336,4.486423,4.637142,4.657574,4.785566,4.697611,4.657127,1.577400,4.684629,4.608961
6485,4.685835,3.810336,4.486423,4.637142,4.657574,4.785566,4.697611,4.657554,1.577400,4.684629,4.609008
6486,4.685854,3.810337,4.486423,4.637154,4.657965,4.785566,4.697611,4.657554,1.577400,4.684630,4.609046
6487,4.685854,3.810337,4.486425,4.637154,4.657969,4.785566,4.697611,4.657860,1.577400,4.684634,4.609054
6488,4.685858,3.810337,4.486425,4.637176,4.657969,4.785566,4.697641,4.657860,1.577400,4.684634,4.609054
6489,4.685885,3.810337,4.486425,4.637176,4.657969,4.785566,4.697641,4.657860,1.577400,4.685250,4.609056
6490,4.685888,3.810337,4.486425,4.637176,4.657970,4.785566,4.697712,4.657860,1.577400,4.685251,4.609095
6491,4.685888,3.810337,4.486425,4.637176,4.657970,4.785566,4.697712,4.657860,1.577400,4.685264,4.609281
6492,4.685888,3.810337,4.486425,4.637181,4.659986,4.786072,4.697712,4.657860,1.577400,4.685264,4.609883
6493,4.685888,3.810337,4.487036,4.637181,4.659986,4.786072,4.697714,4.657860,1.577400,4.685277,4.609884
6494,4.685924,3.810337,4.487038,4.637181,4.659986,4.786078,4.697714,4.657871,1.577400,4.685277,4.609884
6495,4.687014,3.810337,4.487038,4.637181,4.659986,4.786124,4.697714,4.657871,1.577400,4.685301,4.609888
6496,4.687014,3.810337,4.487038,4.637181,4.659986,4.786124,4.697714,4.657872,1.577400,4.685348,4.609888
6497,4.687024,3.810337,4.487038,4.637181,4.659986,4.786141,4.697715,4.657875,1.577400,4.685471,4.609905
6498,4.687177,3.810337,4.487040,4.637181,4.659986,4.786141,4.697715,4.657882,1.577400,4.685471,4.609905
6499,4.687177,3.810337,4.487040,4.637301,4.659986,4.786141,4.697715,4.657948,1.577400,4.685482,4.609905
6500,4.687181,3.810337,4.487040,4.638115,4.659986,4.786141,4.697927,4.657949,1.577400,4.685482,4.609905
6501,4.687196,3.810337,4.487040,4.638115,4.659986,4.786141,4.698033,4.657949,1.577400,4.685482,4.609973
6502,4.687200,3.810337,4.487040,4.638115,4.659986,4.786141,4.698039,4.657949,1.577400,4.685482,4.609975
6503,4.687226,3.810337,4.487040,4.638115,4.659986,4.786141,4.698039,4.657949,1.577400,4.685482,4.609975
6504,4.687226,3.810337,4.487040,4.638141,4.659987,4.786141,4.698065,4.657966,1.577400,4.685550,4.611506
6505,4.687406,3.810337,4.487040,4.638141,4.659995,4.786202,4.698149,4.657966,1.577400,4.685639,4.612450
6506,4.687406,3.810337,4.487040,4.638141,4.659995,4.786202,4.698150,4.657966,1.577400,4.685654,4.612500
6507,4.687415,3.810337,4.487044,4.638141,4.659995,4.786202,4.698150,4.657966,1.577400,4.685655,4.612505
6508,4.687415,3.810341,4.487044,4.638376,4.659997,4.786208,4.698151,4.658035,1.577400,4.685767,4.612519
6509,4.687415,3.810342,4.487044,4.638376,4.659997,4.786209,4.698259,4.658415,1.577400,4.686655,4.612519
6510,4.687415,3.810342,4.487044,4.638376,4.659997,4.786209,4.698259,4.658415,1.577400,4.686655,4.612577
6511,4.687415,3.810344,4.487044,4.638376,4.659997,4.786209,4.698279,4.658415,1.577400,4.686691,4.612578
6512,4.687415,3.810344,4.487044,4.638376,4.659998,4.786209,4.698279,4.658415,1.577400,4.686691,4.612578
6513,4.688629,3.810344,4.487044,4.638797,4.659998,4.786257,4.698279,4.658485,1.577400,4.686692,4.612578
6514,4.688629,3.810344,4.487044,4.638883,4.659998,4.786354,4.698279,4.658485,1.577400,4.686692,4.612578
6515,4.688629,3.810345,4.487044,4.638928,4.660053,4.786354,4.698279,4.658485,1.577400,4.686692,4.612578
6516,4.688629,3.810345,4.487044,4.638959,4.660053,4.786354,4.698283,4.658485,1.577400,4.686693,4.612579
6517,4.688629,3.810472,4.487046,4.638959,4.660112,4.786354,4.698284,4.658486,1.577400,4.686693,4.612613
6518,4.688673,3.810472,4.487046,4.638959,4.660129,4.786354,4.698284,4.658486,1.577400,4.686832,4.612640
6519,4.688673,3.810472,4.487046,4.638959,4.660129,4.786354,4.698284,4.658489,1.577400,4.686832,4.612640
6520,4.689680,3.810472,4.487046,4.638959,4.660142,4.786354,4.698284,4.658489,1.577400,4.686834,4.612640
6521,4.689680,3.810472,4.487046,4.638961,4.660142,4.786354,4.698284,4.658595,1.577400,4.686834,4.612645
6522,4.689695,3.810472,4.487046,4.639034,4.660185,4.787888,4.698284,4.658595,1.577400,4.686834,4.612919
6523,4.689695,3.810472,4.487050,4.639184,4.660188,4.787928,4.698284,4.658649,1.577400,4.686834,4.613388
6524,4.689695,3.810580,4.487050,4.639184,4.660303,4.787932,4.698284,4.670838,1.577400,4.686856,4.613440
6525,4.689695,3.810580,4.487050,4.639269,4.660303,4.787932,4.698284,4.670838,1.577400,4.686856,4.613440
6526,4.689721,3.810580,4.487060,4.639596,4.660306,4.787932,4.698286,4.670846,1.577400,4.686856,4.613440
6527,4.689740,3.810580,4.487318,4.639607,4.660306,4.787932,4.698379,4.670846,1.577400,4.686857,4.613684
6528,4.689740,3.810581,4.487318,4.639607,4.660306,4.787959,4.698677,4.670846,1.577400,4.686857,4.613830
